ko_id,gene_name
K01803,chan:CHAN_06740
K01803,cafe:CAFEL_05960
K01803,cgf:CGUA_06950
K01803,cgoi:CGOTT_06240
K01803,capp:CAPP_06310
K01803,cbov:CBOVI_05470
K01803,csue:QP029_11330
K01803,cbre:QP027_05810
K01803,cpyr:CYJ47_05720
K01803,bfv:C628_08655
K01803,nfa:NFA_35870
K01803,nfr:ERS450000_00469
K01803,ncy:NOCYR_3475
K01803,nbr:O3I_028050
K01803,nno:NONO_c44790
K01803,nsl:BOX37_19030
K01803,nsr:NS506_04156
K01803,ntp:CRH09_14740
K01803,ntp:CRH09_22210
K01803,noz:DMB37_07070
K01803,nod:FOH10_17020
K01803,nah:F5544_27700
K01803,nad:NCTC11293_04919
K01803,nwl:NWFMUON74_41670
K01803,nie:KV110_27320
K01803,nhu:H0264_27375
K01803,nya:LTV02_06955
K01803,ngp:LTT66_25890
K01803,nspu:IFM12276_20540
K01803,nyu:D7D52_12070
K01803,rha:RHA1_ro07179
K01803,rer:RER_30310
K01803,rey:O5Y_13875
K01803,reb:XU06_14090
K01803,rqi:C1M55_15105
K01803,rop:ROP_69600
K01803,roa:Pd630_LPD03926
K01803,rpy:Y013_02550
K01803,rby:CEJ39_13235
K01803,rhb:NY08_1105
K01803,rav:AAT18_13200
K01803,rfa:A3L23_04349
K01803,rhs:A3Q41_03918
K01803,rhw:BFN03_07440
K01803,rrz:CS378_02975
K01803,rhu:A3Q40_01640
K01803,rhq:IM25_16525
K01803,rhod:AOT96_25310
K01803,rrt:4535765_02210
K01803,rcr:NCTC10994_00612
K01803,rtm:G4H71_21030
K01803,rko:JWS14_37575
K01803,rgo:KYT97_03305
K01803,roz:CBI38_15835
K01803,rpsk:JWS13_06615
K01803,rgor:NMQ04_09805
K01803,rant:RHODO2019_07070
K01803,rhop:D8W71_16605
K01803,req:REQ_22030
K01803,pdef:P9209_20085
K01803,whr:OG579_01955
K01803,gbr:Gbro_2365
K01803,gpo:GPOL_c22760
K01803,gor:KTR9_2284
K01803,goq:ACH46_10030
K01803,gta:BCM27_12190
K01803,goc:CXX93_12945
K01803,git:C6V83_10460
K01803,gru:GCWB2_13480
K01803,gom:D7316_00888
K01803,gav:C5O27_14620
K01803,god:GKZ92_12235
K01803,gam:GII34_12450
K01803,gpd:GII33_11750
K01803,gji:H1R19_11425
K01803,goi:LK459_22025
K01803,ghn:MVF96_11600
K01803,gami:IHQ52_15990
K01803,gmg:NWF22_21945
K01803,gsi:P5P27_08985
K01803,spin:KV203_10435
K01803,tpr:Tpau_2538
K01803,tsm:ASU32_14000
K01803,tpul:TPB0596_19720
K01803,tsd:MTP03_28600
K01803,srt:Srot_0618
K01803,dtm:BJL86_1700
K01803,dit:C3V38_14095
K01803,diz:CT688_08280
K01803,dpc:A6048_08530
K01803,dlu:A6035_08105
K01803,dkn:NHB83_07830
K01803,cbq:AL705_00290
K01803,toy:FO059_09030
K01803,sco:SCO0578
K01803,sco:SCO1945
K01803,salb:XNR_4921
K01803,sma:SAVERM_6298
K01803,sgr:SGR_5575
K01803,sgb:WQO_07465
K01803,sfi:SFUL_1503
K01803,sanl:KZO11_07180
K01803,sgrf:SGFS_087070
K01803,scye:R2B67_15415
K01803,scye:R2B67_15430
K01803,scye:R2B67_28855
K01803,scb:SCAB_69721
K01803,ssx:SACTE_1367
K01803,svl:Strvi_7032
K01803,shy:SHJG_3401
K01803,sho:SHJGH_3166
K01803,src:M271_36625
K01803,smal:SMALA_1887
K01803,smal:SMALA_4774
K01803,ssoi:I1A49_12585
K01803,ssoi:I1A49_27980
K01803,sfa:Sfla_3627
K01803,sfa:Sfla_4881
K01803,sbh:SBI_04328
K01803,sbh:SBI_08031
K01803,sve:SVEN_1574
K01803,sdv:BN159_6537
K01803,sals:SLNWT_5959
K01803,strp:F750_1801
K01803,strp:F750_3090
K01803,sci:B446_10125
K01803,slv:SLIV_27990
K01803,slv:SLIV_35055
K01803,sgu:SGLAU_08730
K01803,svt:SVTN_09345
K01803,stre:GZL_06591
K01803,scw:TU94_08290
K01803,sld:T261_6235
K01803,slc:SL103_09565
K01803,sxi:SXIM_08980
K01803,sxi:SXIM_40200
K01803,strm:M444_09915
K01803,strc:AA958_05685
K01803,samb:SAM23877_0309
K01803,samb:SAM23877_2021
K01803,spri:SPRI_5584
K01803,scz:ABE83_02055
K01803,scz:ABE83_28340
K01803,scx:AS200_33370
K01803,srw:TUE45_02442
K01803,strf:ASR50_09485
K01803,sle:sle_51950
K01803,sle:sle_59930
K01803,srn:A4G23_01155
K01803,spav:Spa2297_07840
K01803,strt:A8713_07190
K01803,sclf:BB341_22330
K01803,sgs:AVL59_36580
K01803,stsi:A4E84_09910
K01803,sky:D0C37_01165
K01803,sky:D0C37_01420
K01803,sky:D0C37_01425
K01803,sky:D0C37_26620
K01803,salw:CP975_08250
K01803,sgm:GCM10017557_02960
K01803,sgm:GCM10017557_63030
K01803,scad:DN051_28795
K01803,sphw:NFX46_30395
K01803,sls:SLINC_2240
K01803,snr:SNOUR_30660
K01803,salu:DC74_2418
K01803,sall:SAZ_13435
K01803,splu:LK06_006600
K01803,strd:NI25_01445
K01803,strd:NI25_29440
K01803,snw:BBN63_26835
K01803,sauo:BV401_12910
K01803,sauo:BV401_27730
K01803,ssia:A7J05_27255
K01803,svu:B1H20_06575
K01803,spun:BFF78_31545
K01803,sgv:B1H19_11650
K01803,slau:SLA_1466
K01803,salf:SMD44_02099
K01803,salj:SMD11_5093
K01803,slx:SLAV_27850
K01803,stro:STRMOE7_10505
K01803,sfk:KY5_1869c
K01803,snz:DC008_07985
K01803,sge:DWG14_06437
K01803,srj:SRO_5535
K01803,slk:SLUN_09340
K01803,sdx:C4B68_30645
K01803,sgd:ELQ87_29790
K01803,sgd:ELQ87_37475
K01803,sqz:FQU76_06330
K01803,scya:EJ357_11265
K01803,sast:CD934_25880
K01803,snq:CP978_09415
K01803,stir:DDW44_02935
K01803,ska:CP970_33235
K01803,sgz:C0216_22770
K01803,svn:CP980_25255
K01803,snk:CP967_26385
K01803,shaw:CEB94_10405
K01803,srk:FGW37_08115
K01803,sfic:EIZ62_25470
K01803,sgal:CP966_08425
K01803,sspo:DDQ41_02335
K01803,svr:CP971_09445
K01803,spad:DVK44_05685
K01803,spad:DVK44_35080
K01803,sfy:GFH48_30390
K01803,saqu:EJC51_12935
K01803,sgf:HEP81_05841
K01803,scav:CVT27_06315
K01803,sseo:D0Z67_06555
K01803,sby:H7H31_27770
K01803,srim:CP984_31310
K01803,ssub:CP968_25065
K01803,sphv:F9278_09825
K01803,scin:CP977_08665
K01803,sfug:CNQ36_08495
K01803,sfug:CNQ36_25905
K01803,spac:B1H29_27680
K01803,stsu:B7R87_06325
K01803,scha:CP983_32805
K01803,sgx:H4W23_09800
K01803,scoe:CP976_11160
K01803,sbat:G4Z16_26955
K01803,sspb:CP982_11380
K01803,snf:JYK04_02583
K01803,spla:CP981_09605
K01803,sbro:GQF42_12575
K01803,stui:GCM10017668_15540
K01803,sata:C5746_10570
K01803,schf:IPT68_08995
K01803,shun:DWB77_05798
K01803,shar:HUT13_05090
K01803,shar:HUT13_20060
K01803,scyg:S1361_10685
K01803,sfeu:IM697_12380
K01803,slia:HA039_26345
K01803,sdw:K7C20_09120
K01803,svd:CP969_10800
K01803,scal:I6J39_06755
K01803,sauh:SU9_007595
K01803,sfb:CP974_06425
K01803,smob:J7W19_07520
K01803,spra:CP972_08835
K01803,sroi:IAG44_30575
K01803,sxn:IAG42_27215
K01803,sgj:IAG43_07120
K01803,shk:J2N69_08080
K01803,sanu:K7396_27235
K01803,stry:EQG64_06395
K01803,sdd:D9753_26960
K01803,sact:DMT42_09055
K01803,smao:CAG99_23260
K01803,sgob:test1122_02635
K01803,sine:KI385_12225
K01803,slf:JEQ17_35050
K01803,sdec:L3078_11395
K01803,saov:G3H79_28615
K01803,sdur:M4V62_31690
K01803,syan:NRK68_08625
K01803,srug:F0345_05505
K01803,sakb:K1J60_34145
K01803,staa:LDH80_29605
K01803,snig:HEK616_15630
K01803,svio:HWN34_24850
K01803,scae:IHE65_34265
K01803,stub:MMF93_07600
K01803,sspn:LXH13_10110
K01803,scir:STRCI_002105
K01803,sxt:KPP03845_102154
K01803,slon:LGI35_13360
K01803,sdrz:NEH16_24465
K01803,stud:STRTU_005472
K01803,stee:F3L20_23285
K01803,seng:OJ254_18410
K01803,sgk:PET44_08525
K01803,sant:QR300_32205
K01803,syun:MOV08_30670
K01803,sarg:HKX69_26320
K01803,sjn:RI060_32430
K01803,scyn:N8I84_10815
K01803,sov:QZH56_27610
K01803,sfiy:F0344_28690
K01803,shau:K9S39_07455
K01803,shau:K9S39_33345
K01803,skg:KJK29_29370
K01803,scoa:QU709_33310
K01803,slai:P8A22_29645
K01803,sroc:RGF97_26430
K01803,sfp:QUY26_30625
K01803,schg:NRO40_06450
K01803,sttn:BSL84_08340
K01803,sct:SCAT_1103
K01803,scy:SCATT_10990
K01803,ksk:KSE_55420
K01803,kab:B7C62_06440
K01803,kau:B6264_04525
K01803,kit:CFP65_5445
K01803,kis:HUT16_25825
K01803,stri:C7M71_023460
K01803,yia:LO772_25125
K01803,strh:GXP74_31185
K01803,abry:NYE86_09960
K01803,agla:OIE69_29605
K01803,twh:TWT_302
K01803,tws:TW470
K01803,lxl:KDY119_01739
K01803,psic:J4E96_09545
K01803,lxx:Lxx11540
K01803,lxy:O159_12660
K01803,leif:HF024_10380
K01803,lse:F1C12_02650
K01803,cmi:CMM_0786
K01803,cmi:CMM_1742
K01803,cmh:VO01_07945
K01803,cmh:VO01_12445
K01803,cms:CMS1986
K01803,cms:CMS2381
K01803,cmc:CMN_00741
K01803,cmc:CMN_01722
K01803,ccap:AES38_03465
K01803,ccap:AES38_08430
K01803,czh:H9X71_03560
K01803,czh:H9X71_08750
K01803,cpha:FGI33_04435
K01803,cpha:FGI33_09425
K01803,ccaf:FGD68_05970
K01803,ccaf:FGD68_11140
K01803,mts:MTES_2014
K01803,mts:MTES_3659
K01803,mim:AKG07_05845
K01803,mio:AOA12_12900
K01803,mix:AB663_002853
K01803,mip:AXH82_16485
K01803,mpal:BO218_05030
K01803,mpal:BO218_08370
K01803,mpal:BO218_09885
K01803,mih:BJP65_02190
K01803,micr:BMW26_10345
K01803,maur:BOH66_10750
K01803,mhos:CXR34_02905
K01803,mhos:CXR34_11480
K01803,mfol:DXT68_10230
K01803,moo:BWL13_01095
K01803,mlv:CVS47_01230
K01803,mlv:CVS47_02891
K01803,mwa:E4K62_02430
K01803,mwa:E4K62_07735
K01803,mprt:ET475_09055
K01803,mprt:ET475_17265
K01803,msed:E3O41_06055
K01803,moy:CVS54_01553
K01803,msf:IT882_07065
K01803,mcaw:F6J84_07245
K01803,mlz:F6J85_02235
K01803,mlz:F6J85_07410
K01803,mchn:HCR76_08010
K01803,mrn:K8F61_02800
K01803,mics:C1N74_01100
K01803,mics:C1N74_02590
K01803,mics:C1N74_06075
K01803,mbin:LXM64_08120
K01803,mliq:NMQ05_07475
K01803,mtec:OAU46_08990
K01803,mpao:IZR02_09975
K01803,maza:NFX31_07105
K01803,mely:L2X98_23225
K01803,mely:L2X98_15915
K01803,mnf:JSY13_07605
K01803,msuw:GCM10025863_05630
K01803,mark:QUC20_00960
K01803,mark:QUC20_02360
K01803,mark:QUC20_06095
K01803,mrg:SM116_03840
K01803,mrg:SM116_10245
K01803,minv:T9R20_01650
K01803,minv:T9R20_10445
K01803,mest:PTQ19_09210
K01803,rla:Rhola_00007790
K01803,rpla:A4Z71_03750
K01803,aqg:HRU87_03790
K01803,aqk:AKACHI_05960
K01803,rtx:TI83_06775
K01803,rtc:APU90_10310
K01803,rtn:A6122_1244
K01803,rry:C1O28_05585
K01803,ria:C7V51_04100
K01803,rfs:C1I64_08105
K01803,rfs:C1I64_09315
K01803,rte:GSU10_07155
K01803,roe:Q0F99_17415
K01803,cum:NI26_08520
K01803,cub:BJK06_00055
K01803,cub:BJK06_01755
K01803,cug:C1N91_08650
K01803,cqf:GBG65_13550
K01803,cqf:GBG65_15120
K01803,ccit:QPK07_08880
K01803,mvd:AWU67_05500
K01803,frp:AX769_07125
K01803,fsb:GCM10025867_24920
K01803,fsb:GCM10025867_28530
K01803,agy:ATC03_09710
K01803,agm:DCE93_07920
K01803,agf:ET445_11990
K01803,aarc:G127AT_01555
K01803,aarc:G127AT_15645
K01803,amau:DSM26151_02410
K01803,amau:DSM26151_15830
K01803,asoi:MTP13_13760
K01803,amav:GCM10025877_18530
K01803,amav:GCM10025877_34090
K01803,alav:MTO99_05205
K01803,cart:PA27867_1809
K01803,cry:B7495_08835
K01803,cphy:B5808_09090
K01803,cphy:B5808_11505
K01803,amin:AUMI_14080
K01803,aum:AURMO_00665
K01803,auw:AURUGA1_00988
K01803,psai:C3B54_111057
K01803,malk:MalAC0309_1472
K01803,chre:IE160_06320
K01803,mhum:NNL39_11740
K01803,mdb:OVN18_11975
K01803,myl:C3E77_02135
K01803,myl:C3E77_07040
K01803,mspo:KXZ72_03320
K01803,mspo:KXZ72_07165
K01803,salc:C2138_06490
K01803,sala:ESZ53_02715
K01803,sald:FVA74_06300
K01803,hum:DVJ78_09460
K01803,hum:DVJ78_11785
K01803,huw:FPZ11_02295
K01803,gry:D7I44_15955
K01803,lyd:D7I47_12880
K01803,lyk:FLP23_08705
K01803,plap:EAO79_00930
K01803,plap:EAO79_14125
K01803,leu:Leucomu_08155
K01803,ltr:EVS81_00875
K01803,leb:G7066_07010
K01803,ldn:H9L06_02295
K01803,lvi:G7068_00805
K01803,lins:G7067_08925
K01803,llut:K1X41_01730
K01803,lari:KI794_07740
K01803,lall:MUN78_06635
K01803,lrp:MUN76_02965
K01803,ltn:KVY00_00740
K01803,agg:C1N71_07360
K01803,agro:JSQ78_02465
K01803,mant:BHD05_10650
K01803,hea:HL652_07885
K01803,heh:L3i23_15060
K01803,frn:F1C15_01930
K01803,frn:F1C15_12630
K01803,gln:F1C58_07855
K01803,agx:AGREI_1534
K01803,subt:KPL76_11155
K01803,suba:LQ955_06200
K01803,psev:USB125703_01850
K01803,gsd:M3M28_06555
K01803,gmn:GMOLON4_757
K01803,hom:OF852_03175
K01803,naei:GCM126_14490
K01803,naei:GCM126_29360
K01803,naei:GCM126_29370
K01803,lyh:FrondiHNR_06710
K01803,aog:LH407_00435
K01803,art:Arth_2089
K01803,arr:ARUE_c22470
K01803,arm:ART_0738
K01803,arl:AFL94_10010
K01803,are:AL755_11390
K01803,aaq:AOC05_06585
K01803,arw:MB46_05070
K01803,arh:AHiyo8_62820
K01803,ary:ATC04_08215
K01803,arz:AUT26_10340
K01803,aru:ASPU41_15495
K01803,arq:BWQ92_21840
K01803,arn:CGK93_12190
K01803,arx:ARZXY2_1888
K01803,acry:AC20117_18210
K01803,arth:C3B78_09835
K01803,artp:E5206_13095
K01803,acit:HPK19_15800
K01803,aagi:NCTC2676_1_01303
K01803,ajg:KKR91_09365
K01803,asun:KG104_09795
K01803,asuf:MNQ99_10985
K01803,arty:AHiyo4_23050
K01803,apoa:J0916_06950
K01803,aww:G8758_04415
K01803,acao:NF551_08325
K01803,azh:MUK71_08500
K01803,ageg:MUG94_09090
K01803,aod:Q8Z05_12425
K01803,aod:Q8Z05_18405
K01803,ako:N9A08_08030
K01803,azx:N2K95_08340
K01803,ajr:N2K98_08945
K01803,ari:UM93_03905
K01803,aau:AAur_2090
K01803,pue:FV140_10590
K01803,pnv:JMY29_09865
K01803,ach:Achl_1830
K01803,apn:Asphe3_18080
K01803,psul:AU252_22000
K01803,psni:NIBR502771_00620
K01803,psni:NIBR502771_15310
K01803,psey:GU243_04280
K01803,pdel:JCQ34_03990
K01803,pdel:JCQ34_09140
K01803,pok:SMD14_09790
K01803,pok:SMD14_10660
K01803,aai:AARI_19010
K01803,gar:AOZ07_09865
K01803,gcr:GcLGCM259_1678
K01803,glu:F0M17_09575
K01803,gpr:JQN66_09930
K01803,gmi:NMP99_09805
K01803,gmi:NMP99_15405
K01803,gmy:XH9_15940
K01803,gnc:QQS42_09845
K01803,rsa:RSal33209_2255
K01803,krh:KRH_12120
K01803,kpl:KPaMU14_06135
K01803,kfv:AS188_09635
K01803,kii:KocCE7_06220
K01803,krs:EQG70_10460
K01803,kod:HBK84_06385
K01803,kvr:CIB50_0001916
K01803,mlu:Mlut_11370
K01803,mick:B1A86_00005615
K01803,myu:M8233_05375
K01803,mly:CJ228_003415
K01803,mpor:KW076_08345
K01803,mteu:R3I42_03660
K01803,rmu:RMDY18_11070
K01803,rdn:HMPREF0733_11873
K01803,raj:RA11412_1710
K01803,rter:IDM49_06700
K01803,rama:IDM48_06495
K01803,rkr:I6G21_09520
K01803,satk:SA2016_1963
K01803,nae:BHE16_03150
K01803,aul:DCC27_003335
K01803,aig:QDX25_02615
K01803,cmua:P8192_07605
K01803,paey:KUF55_07535
K01803,palu:CJ193_001305
K01803,bcv:Bcav_2169
K01803,bfa:Bfae_15220
K01803,brx:BH708_02145
K01803,brv:CFK39_00110
K01803,bgg:CFK41_09215
K01803,brz:CFK38_11915
K01803,bsau:DWV08_05110
K01803,brr:C1N80_11335
K01803,bki:M4486_05945
K01803,brha:NLU66_12385
K01803,bhh:Bra3105_02735
K01803,bhq:BRM3_12420
K01803,dva:DAD186_11400
K01803,djj:COP05_05295
K01803,djj:COP05_09745
K01803,dhm:CYJ49_000480
K01803,dhm:CYJ49_004910
K01803,hmm:R3I40_04690
K01803,jde:Jden_1258
K01803,kse:Ksed_13130
K01803,dni:HX89_07780
K01803,day:FV141_07010
K01803,derm:H7F30_10400
K01803,lmoi:VV02_14560
K01803,yim:J5M86_06995
K01803,alx:LVQ62_02140
K01803,alx:LVQ62_11980
K01803,bei:GCM100_18220
K01803,xce:Xcel_1550
K01803,xya:ET471_13470
K01803,iva:Isova_1489
K01803,ido:I598_0728
K01803,cet:B8281_12570
K01803,cceu:CBR64_19115
K01803,cprt:FIC82_011360
K01803,ske:Sked_20010
K01803,sanw:G7063_07410
K01803,cfl:Cfla_1941
K01803,cfi:Celf_1866
K01803,cga:Celgi_1643
K01803,cez:CBP52_04955
K01803,celz:E5225_07995
K01803,cej:GC089_08335
K01803,celh:GXP71_06225
K01803,cira:LFM56_08345
K01803,cpal:F1D97_11830
K01803,celc:K5O09_04545
K01803,celc:K5O09_09295
K01803,cdon:KKR89_09735
K01803,cwan:KG103_09855
K01803,cfen:KG102_08505
K01803,cwn:NP075_10160
K01803,cche:NP064_07155
K01803,cxie:NP048_09860
K01803,oek:FFI11_013070
K01803,psei:GCE65_06685
K01803,psek:GCM125_28720
K01803,ica:Intca_1686
K01803,ars:ADJ73_11655
K01803,jte:ASJ30_08300
K01803,jli:EXU32_06065
K01803,jme:EEW87_007000
K01803,jay:H7A72_08450
K01803,jcr:O9K63_05150
K01803,teh:GKE56_04045
K01803,phw:G7075_07040
K01803,ted:U5C87_13960
K01803,serj:SGUI_0250
K01803,serw:FY030_08475
K01803,orn:DV701_02320
K01803,orz:FNH13_11330
K01803,ord:L0A91_03725
K01803,ocp:NF557_09640
K01803,bly:A2T55_09655
K01803,blin:BLSMQ_2150
K01803,bri:FDF13_11520
K01803,blut:EW640_03100
K01803,bcau:I6G59_05000
K01803,bspo:L1F31_09885
K01803,dco:SAMEA4475696_1790
K01803,aus:IPK37_17980
K01803,gez:FE251_07975
K01803,gyu:FE374_07725
K01803,halt:IM660_09110
K01803,rhal:LQF10_08595
K01803,rsua:LQF12_07675
K01803,dem:LGT36_005290
K01803,dss:GCM25873_09370
K01803,pac:PPA0818
K01803,pak:HMPREF0675_3883
K01803,pav:TIA2EST22_04115
K01803,pax:TIA2EST36_04085
K01803,paz:TIA2EST2_04035
K01803,paw:PAZ_c08640
K01803,pad:TIIST44_10385
K01803,pcn:TIB1ST10_04225
K01803,pacc:PAC1_04380
K01803,pach:PAGK_1316
K01803,pacn:TIA1EST1_04080
K01803,cacn:RN83_04630
K01803,pra:PALO_06805
K01803,prl:BCB70_00690
K01803,cgrn:4412665_01742
K01803,cequ:O6R08_03730
K01803,pfr:PFREUD_15110
K01803,pfre:RM25_1431
K01803,pacd:EGX94_04615
K01803,pacd:EGX94_10130
K01803,paus:NCTC13651_01817
K01803,paus:NCTC13651_02083
K01803,paus:NCTC13651_02389
K01803,ppc:HMPREF9154_1069
K01803,arub:J5A65_09920
K01803,pbo:PACID_08280
K01803,pbo:PACID_13210
K01803,aaci:ASQ49_00730
K01803,aaci:ASQ49_14590
K01803,acij:JS278_02007
K01803,acij:JS278_02497
K01803,aji:C0Z10_08275
K01803,aji:C0Z10_10360
K01803,mph:MLP_14190
K01803,mik:FOE78_12735
K01803,mik:FOE78_17845
K01803,micg:GJV80_03155
K01803,micg:GJV80_08705
K01803,tfl:RPIT_04220
K01803,tfa:BW733_01900
K01803,tes:BW730_07525
K01803,tez:BKM78_13195
K01803,tdf:H9L22_03140
K01803,tla:TLA_TLA_02655
K01803,tej:KDB89_09330
K01803,rain:Rai3103_07415
K01803,prv:G7070_12890
K01803,brt:J4N02_05835
K01803,prop:QQ658_08745
K01803,prop:QQ658_12325
K01803,broo:brsh051_04750
K01803,broo:brsh051_10750
K01803,nca:Noca_2532
K01803,ndk:I601_3431
K01803,noy:EXE57_01235
K01803,noi:FCL41_08050
K01803,noo:FE634_09795
K01803,ndp:E2C04_08660
K01803,nsn:EXE58_18180
K01803,nbe:Back2_01530
K01803,nano:G5V58_10215
K01803,nmes:H9L09_21205
K01803,naro:CFH99_13145
K01803,npi:G7071_15550
K01803,naqu:ENKNEFLB_02505
K01803,nro:K8W59_09465
K01803,noq:LN652_04045
K01803,ncq:K6T13_08535
K01803,npc:KUV85_04570
K01803,nps:KRR39_07425
K01803,nmar:HPC71_09825
K01803,nfc:KG111_08720
K01803,psim:KR76_14060
K01803,aer:AERYTH_09420
K01803,aez:C3E78_08230
K01803,aeb:C6I20_06390
K01803,aef:GEV26_07890
K01803,asez:H9L21_08640
K01803,adb:NP095_08855
K01803,awn:NQV15_08410
K01803,mgg:MPLG2_2054
K01803,muz:H4N58_10980
K01803,nbt:KLP28_15735
K01803,kfl:Kfla_3263
K01803,kqi:F1D05_03320
K01803,ksl:OG809_33065
K01803,tfu:Tfu_2015
K01803,thao:NI17_012410
K01803,talx:FOF52_09870
K01803,nda:Ndas_3008
K01803,nal:B005_5573
K01803,ngv:CDO52_18835
K01803,nex:NE857_22925
K01803,nec:KGD82_09575
K01803,nake:KGD83_10550
K01803,ncg:KGD84_10155
K01803,strr:EKD16_16330
K01803,snah:OUQ99_09130
K01803,saiu:J4H86_26060
K01803,tcu:Tcur_2200
K01803,actw:F7P10_01450
K01803,actw:F7P10_39065
K01803,agra:AGRA3207_000642
K01803,amaz:LUW76_04505
K01803,acir:OG979_36920
K01803,spiq:OHA34_01260
K01803,actq:OG417_27340
K01803,sro:Sros_6036
K01803,noa:BKM31_05415
K01803,now:GBF35_33105
K01803,ncx:Nocox_26950
K01803,ngn:LCN96_36205
K01803,nfs:OIE67_12365
K01803,tbi:Tbis_1991
K01803,mhai:OHB01_34730
K01803,fra:Francci3_1639
K01803,fre:Franean1_2065
K01803,fal:FRAAL4586
K01803,fsy:FsymDg_1699
K01803,fri:FraEuI1c_4877
K01803,ace:Acel_1115
K01803,nml:Namu_0012
K01803,nml:Namu_2802
K01803,nml:Namu_3315
K01803,nak:EH165_07140
K01803,naka:H7F38_16770
K01803,gob:Gobs_2048
K01803,bsd:BLASA_3236
K01803,blap:MVA48_01585
K01803,mmar:MODMU_3627
K01803,kra:Krad_2929
K01803,sen:SACE_2145
K01803,sacg:FDZ84_02390
K01803,svi:Svir_15890
K01803,sacc:EYD13_09055
K01803,amd:AMED_2800
K01803,amn:RAM_14230
K01803,amm:AMES_2772
K01803,amz:B737_2773
K01803,aoi:AORI_2787
K01803,aja:AJAP_24855
K01803,amq:AMETH_4102
K01803,amyc:CU254_11690
K01803,amyb:BKN51_06585
K01803,aab:A4R43_04925
K01803,amyy:YIM_18035
K01803,aori:SD37_14970
K01803,aacd:LWP59_21135
K01803,aprt:MUY14_22235
K01803,aroo:NQK81_08145
K01803,athm:L1857_23375
K01803,arhd:VSH64_03340
K01803,pdx:Psed_3417
K01803,psea:WY02_03805
K01803,psee:FRP1_09395
K01803,pseh:XF36_11225
K01803,pseq:AD006_16955
K01803,pecq:AD017_24790
K01803,phh:AFB00_28180
K01803,paut:Pdca_31750
K01803,pbro:HOP40_24160
K01803,ppel:H6H00_22850
K01803,apre:CNX65_13440
K01803,apre:CNX65_25860
K01803,ami:Amir_2649
K01803,ami:Amir_5197
K01803,sesp:BN6_62720
K01803,ssyi:EKG83_35725
K01803,kal:KALB_2803
K01803,kut:JJ691_44690
K01803,kbu:Q4V64_12150
K01803,kphy:AOZ06_36435
K01803,led:BBK82_27410
K01803,ahm:TL08_11635
K01803,acti:UA75_12440
K01803,acad:UA74_12360
K01803,ahg:AHOG_11665
K01803,acta:C1701_04355
K01803,acta:C1701_20560
K01803,alo:CRK56321
K01803,pmad:BAY61_13415
K01803,pmad:BAY61_19785
K01803,sace:GIY23_09460
K01803,actu:Actkin_03897
K01803,cros:N8J89_14095
K01803,acty:OG774_05740
K01803,stp:Strop_3096
K01803,saq:Sare_3323
K01803,mau:Micau_4335
K01803,mil:ML5_3968
K01803,micb:MicB006_3326
K01803,mtua:CSH63_02980
K01803,mich:FJK98_23070
K01803,mtem:GCE86_16000
K01803,mcab:HXZ27_21960
K01803,msag:GCM10017556_05520
K01803,vma:VAB18032_26010
K01803,mcra:ID554_24635
K01803,ver:HUT12_22725
K01803,mchl:PVK74_11750
K01803,mfeu:H1D33_27190
K01803,mprn:Q3V37_16595
K01803,mhaw:RMN56_21655
K01803,ase:ACPL_1856
K01803,ams:AMIS_16120
K01803,actn:L083_2150
K01803,afs:AFR_10575
K01803,acts:ACWT_1734
K01803,aih:Aiant_61970
K01803,actr:Asp14428_24160
K01803,actl:L3i22_018150
K01803,asic:Q0Z83_070940
K01803,aou:ACTOB_001816
K01803,plk:CIK06_19725
K01803,plab:C6361_24555
K01803,plat:C6W10_33645
K01803,pfla:Pflav_049980
K01803,psuu:Psuf_007590
K01803,atl:Athai_25740
K01803,aser:Asera_48960
K01803,pry:Prubr_02410
K01803,cati:CS0771_72170
K01803,dvc:Dvina_10095
K01803,dfu:Dfulv_09545
K01803,dros:Drose_09510
K01803,daur:Daura_09500
K01803,dmat:Dmats_09650
K01803,nhy:JQS43_14815
K01803,ccaz:COUCH_29095
K01803,cai:Caci_5606
K01803,sna:Snas_2981
K01803,nav:JQS30_08520
K01803,gly:K3N28_14665
K01803,ahe:Arch_0882
K01803,arca:HC352_04210
K01803,apho:JTE88_04445
K01803,apii:NG665_04430
K01803,awl:P8A24_04570
K01803,acas:P7079_04105
K01803,mcu:HMPREF0573_11610
K01803,tpy:CQ11_00435
K01803,tpyo:X956_05530
K01803,tbw:NCTC13354_00084
K01803,tpec:HLG82_04725
K01803,tber:QPC17_04450
K01803,asg:FB03_02045
K01803,auu:CJ184_006820
K01803,atim:CYJ17_0006985
K01803,actt:DDD63_08055
K01803,amy:ADJ76_03005
K01803,soo:FBF35_05495
K01803,stuc:G5S47_03895
K01803,acq:AM609_06045
K01803,aos:AXE84_11275
K01803,ard:AXF14_10965
K01803,actp:B6G06_04700
K01803,actc:CHIBA101_1205
K01803,acto:C3V41_03350
K01803,ane:ATCC27039_08980
K01803,ahw:NCTC11636_00417
K01803,actz:CWT12_05360
K01803,air:NCTC12972_00877
K01803,asla:NCTC11923_01824
K01803,avc:NCTC10951_00844
K01803,awe:JG540_05455
K01803,amam:HPC72_05040
K01803,arep:ID810_06525
K01803,agh:M3I41_04700
K01803,actm:HCQ94_03970
K01803,amas:QU670_08320
K01803,acap:MANAM107_24800
